result,factors,alpha
0.034686656766933346,498.0,3.7139085869566326
0.020240066265771933,91.0,6.271988717134312
0.031164143795832537,341.0,10.78275386578148
0.016993923036274595,60.0,6.869817509996496
0.02862001864003479,255.0,14.37888527078544
