result,alpha
0.05537027003524911,0.018752535547407745
0.060069247954833836,0.9782281060359065
0.05814423173398959,0.3679021852601243
0.05931209127374114,0.5721180668455103
0.0571464368769447,0.2215931001249637
0.058623734383951694,0.4340906511972653
0.05997143682120336,0.7493697933660742
0.05997241453119921,0.7513055398906501
0.05531473120221349,0.010414281272992265
0.06013172774845593,0.8277444093602323
0.06002642492591727,0.9869338369304228
0.06017244596953654,0.893702245346844
0.060087016189627133,0.7971502309771654
0.059571244623707824,0.6242474110244209
0.060203864239893025,0.8762611811458193
0.06017411487702097,0.8898344221272944
0.05952339703498376,0.6180710281921791
0.059736612507996854,0.6682689908715458
0.06016468114613751,0.9008269307213874
0.05892987578512045,0.4904170013643483
0.05764894079558855,0.29492753227301094
0.06016738350535067,0.8910691206236626
0.06016578817695383,0.8911838124876161
0.060020820652087185,0.9995464932909243
0.059763603769922895,0.6877393800898152
0.060145715578920816,0.8421653495220919
0.05996870882079298,0.7355134254825288
0.06018077935861164,0.8964202237169072
0.059188630024279085,0.5512780508826318
0.056314732317047846,0.11626417159065361
0.0600437639493667,0.9537774554865105
0.06016257633830147,0.9060107287788295
0.060104971716642926,0.8154285352491302
0.060111039761691076,0.9330433769536266
0.06014580699536284,0.8507688397613569
0.0601010252019506,0.7780946631127141
0.05976595272654909,0.6889477982116656
0.060066026082669845,0.9476496375506468
0.06020423102049575,0.8754841022634693
0.05836204032579751,0.40034173229631864
0.05997247473227068,0.7439978028029547
0.06016229985930626,0.8682464358298235
0.06009412437541212,0.8013115165427735
0.06001636354312103,0.9998079604595462
0.060101988419095684,0.939505369289893
0.06014753610391877,0.8424103630836222
0.06007254563575508,0.7856405926785497
0.060164791514768654,0.9058797033405755
0.059904771938271914,0.7229317244925564
0.05950266111032871,0.6137738254707941
0.060148994307652595,0.8671767286109081
0.060066787514741746,0.9641230215591611
0.06017556973625083,0.8842846164014382
0.06015508576422848,0.9141178607283724
0.060085522311184324,0.7745257253817122
0.0601150018840689,0.8239519275980507
0.06017377931178866,0.8705433013543292
0.06013755721888722,0.8605052106726736
0.06008767505691033,0.9710458571031949
0.056459071075166595,0.13689484735232216
0.05781498204001172,0.3155136595983755
0.06018773481204845,0.8791617169933883
0.06018379610119863,0.8781238813852125
0.06014365424963639,0.9194574887364754
0.06011073875633328,0.8166044747706267
0.06017397886719262,0.883750544367368
0.06002051964672949,0.7596605847784366
0.05982233548942158,0.7102154890747572
0.06007372401598922,0.977473689497709
0.05879733866670058,0.46637488995454907
0.05966743144324065,0.6429655090691766
0.06017493651016457,0.8865006769269074
0.06011534859764765,0.9350574870357597
0.06013310568409439,0.8322991628267363
0.06018112607219053,0.8960845588537913
0.06008466500333157,0.798508111709404
0.06017730887831867,0.8883003989999158
0.06015434774368449,0.8452690923282729
0.06014885272365072,0.9193082840172077
0.06005097692960961,0.9557183944148737
0.05913671328904998,0.541557922358676
0.060172558567837216,0.8817614327516489
0.06017985181617543,0.8959183653020767
0.06012822047861901,0.9322464434841153
0.06015687061451746,0.8553700700030445
0.06016572686104749,0.8998414960202783
0.060077560162050354,0.9738966334806756
0.06010524708080367,0.8139713043787895
0.06006365817385452,0.7685439364503694
0.060017907589123544,0.9974506873444012
0.06015108796714198,0.8368804119170224
0.06017541923357187,0.8871011985111953
0.0601680657841618,0.9088854212206683
0.060081007230815754,0.94184432023501
0.06015908913548871,0.8681766975568611
0.060167565223400075,0.8912287786701216
0.0600788043175299,0.7954256063226401
0.06004995351139279,0.9522037951515875
0.06012978682131467,0.9232187571262355
0.06015929092056187,0.8561932199892341
