result,alpha
0.05223859468402047,0.19053758752715022
0.05327789929475368,0.24372616897356514
0.053186605484538685,0.2391416706159275
0.05586355761576788,0.3794110213602444
0.0586319986532776,0.5449189478998396
0.05084794993054405,0.11526990914678681
0.061274991805963304,0.804915030485574
0.055316345482799525,0.3493758069211743
0.06019337699025688,0.6624759573709534
0.06135120970708647,0.9314949115744872
0.061354281076571614,0.928728534545296
0.061196206440620834,0.9994747639902839
0.0612102321754641,0.992608117136168
0.06126623477971783,0.8101620352471884
0.06126781227076006,0.8148990108307057
0.060336050185395354,0.672470834340924
0.06137517976708678,0.8978375783061211
0.048725238964807585,0.0033168528191467317
0.06033441137844682,0.6728258503656969
0.05864452270583538,0.5461738586404212
0.06132069556763842,0.8712916260110658
0.06136712508667626,0.9092465089801861
0.060860410437526345,0.7324619059411139
0.06136829008889491,0.8984723566809985
0.061332461532628155,0.868528213897923
0.06078157713429373,0.7206059764054656
0.05946533533111519,0.5983561370545322
0.056942451120072304,0.43976726883181005
0.061366597769882666,0.9108944067090394
0.061004302146946784,0.7570445335197857
0.06132262200192886,0.8588041006963122
0.061366050386065164,0.9054418531483034
0.06135737251308074,0.9614176360983409
0.06126830056834072,0.8262301664691409
0.06135933796658415,0.9133697146253944
0.060972702158541066,0.755584764741595
0.06135503358996637,0.9636902925123684
0.06133708698162787,0.878453543724399
0.061234116393195794,0.7923477025417295
0.054410271417644304,0.3044456998109665
0.059712203203141224,0.6171857508649383
0.06137175722468389,0.9084302221241201
0.06137723106285924,0.9421042749613191
0.06132977255143083,0.8456227665879542
0.06136027442769778,0.9471140562907021
0.06120492667732252,0.9992624978249549
0.06116637792448815,0.7807748529538012
0.061366632329757184,0.8957271984038961
0.061339616541468904,0.9584357679695363
0.05183516612151045,0.17004146761459038
0.06071690557573248,0.7132874918832497
0.06138101146718732,0.8941466509804892
0.061313941899274874,0.8346642754755879
0.061358007968836246,0.9255285892036594
0.061335772591565106,0.9569921720480733
0.06135315397873149,0.8821978487082465
0.06124426919243413,0.797882756607097
0.061215728310332354,0.988572289320126
0.06128575330492533,0.849181524045313
0.057311251803242896,0.4615425765162359
0.06055727463059797,0.6922033572663704
0.06135507595368343,0.92697218152037
0.06138711853144864,0.8919762499351769
0.061051215504226715,0.7686593053749604
0.06134566897883179,0.884732485503406
0.06131207120671729,0.8347170388647414
0.061380983596320965,0.9353388543250566
0.061285464562748616,0.9761078716947661
0.061264729752928314,0.8122729191699896
0.06138603045282167,0.9403872630913133
0.06136394334856013,0.9327624253327338
0.06138314526072442,0.8929772669540585
0.06134898115260328,0.8748032501409067
0.06135312945236899,0.9285277836112772
0.061318210601183754,0.8574462349469542
0.061280277237080856,0.9784082510614778
0.06135841153898264,0.899659478540541
0.04978395619145559,0.06135213282757479
0.061382296871549086,0.94007086538528
0.06135760439868977,0.9465905893020725
0.061287836930902805,0.8208568399566497
0.061382064985939816,0.9061601260410012
0.061290232710584695,0.9729887546638738
0.061322045632410234,0.8601357612437199
0.06138270713070356,0.9408802499924291
0.06120794676441341,0.9990843679223419
0.061384951292871894,0.940477000971534
0.06136279395402672,0.9176136243014422
0.0613377135187061,0.9495687771962528
0.06136351302238167,0.8865841733032869
0.05887936820090002,0.5598651946032904
0.061378167523972696,0.9373974251079752
0.06135366791750927,0.9604726864077823
0.06135760105418561,0.9125858703099309
0.06132294976331863,0.869685711422736
0.06137245399634593,0.936906166047107
0.061328442553682784,0.8445866394873393
0.055138289665257814,0.3410908775827485
0.06129323718999025,0.9752061071788877
0.06137923442074111,0.8976375657307794
