result,alpha
0.060014376907758925,0.5380308178211971
0.05872707509749016,0.3805131596876802
0.058945788935040974,0.40590223156085914
0.0610343893047204,0.8932366940568004
0.061126442317338006,0.8686468026010516
0.05837396571214305,0.34494880024183516
0.060690219778502585,0.641341627928569
0.06001080386267727,0.5366212978523156
0.06115320057882029,0.7917959317353263
0.06111457824689844,0.7496814359658681
0.05440520672378878,0.007719580389673575
0.06080514027964345,0.958477964945548
0.06116007241965744,0.7807291038704852
0.061091997270882964,0.7459557253780718
0.061090971622996794,0.7456664434766208
0.056289891571179085,0.1607614036892896
0.06070690773851159,0.9868802156186343
0.06067229100751861,0.638077597372001
0.061161870647962344,0.8240433347746442
0.060657083547936926,0.6363205729983853
0.06117652626438773,0.8502084785023886
0.06115573905733851,0.8611267210573487
0.06116387958001766,0.8173073412804521
0.06094477220583232,0.912625326617718
0.06088528574326952,0.6878631736603169
0.06119306037721351,0.8407690672301905
0.06068644940768664,0.9915773426026454
0.059381382707128796,0.4529524804430228
0.057623634048832355,0.27154184001678117
0.06021488883983425,0.5620940106361954
0.06081729755159826,0.6760971723568682
0.061155969828112944,0.8275708256354867
0.061162459280662246,0.8234499147680407
0.06098675464941619,0.9068652086015123
0.060910759715224805,0.6935501783305926
0.06086024209749269,0.9350396967630528
0.061137003146061436,0.8658865596218743
0.06116858641194745,0.818650767031581
