result,alpha
0.050479412348352994,0.097905282755954
0.05936781628416496,0.5912161468947038
0.05111282126747594,0.12886267340602053
0.06129248913593425,0.828975084798271
0.049965270670705185,0.07158418643703934
0.05886849967781067,0.5592958841138226
0.061233270233689636,0.9859693691486457
0.05860267181274131,0.543426456604261
0.05960555923450811,0.6099066936792525
0.0552952037583287,0.3478562982216581
0.06136866578817493,0.9035810046746403
0.06135647172667632,0.929301780292038
0.06129335647729887,0.8285968218030203
0.061214425068616185,0.9954718202900279
0.06103984865004484,0.7613837194053987
0.0557312512681223,0.37316052788680776
0.060730085151069646,0.714255281906965
0.06136073373957706,0.9131585558503326
0.05602205477405435,0.3885163029605956
0.06133995210670114,0.8786128400407828
0.06079156605283717,0.722371879096842
0.06138050979159086,0.9187542628548138
0.061369694780565094,0.8984620175126407
0.06028362062622322,0.6688420482643049
0.06127543662499214,0.8039508601628129
0.06136599798883624,0.9025545841130127
0.052479417922525966,0.20368575065613825
0.06014255167815897,0.655002851921237
0.06121529352481536,0.9923734885898081
0.057652684410372815,0.4813221317625943
0.061067367228764394,0.7661352493862729
0.06137028564293433,0.896224796515141
0.061328429175667026,0.8718430880868724
0.06129187486203725,0.8523324969414193
0.06136793222696957,0.9436514275969388
0.06120968367681209,0.7889641538411553
0.04871565919058392,0.002890981328235509
0.06136705373725839,0.9243608382883032
0.06130330414695988,0.8366089652358938
0.06134363775008342,0.9661571901552073
0.0606287778959487,0.7027095248203156
0.06133417726316812,0.950293800357585
0.0613636534915487,0.8861988142079852
0.06135420638264949,0.9262143785953078
0.06128083353957579,0.8272606574070346
0.061337062455265275,0.9504654048481764
0.061043438417646416,0.7618075714670056
0.06131188725899862,0.8641509979630481
0.0612034495213996,0.9943228944220902
0.05948339230808496,0.6000835950292094
0.06125424361812702,0.8018256047855655
0.06135024871961053,0.929984280406605
0.06136218859880678,0.9090264127832435
0.061327150460313395,0.9553615215979132
0.053760775434393476,0.2670119248889541
0.06138079184475956,0.8937122470856019
0.05772969384410365,0.48611481688596336
0.061350373581092264,0.8822704384876734
0.061326067955859376,0.8447390512517065
0.06082869896565478,0.7284940442268375
0.061262959395490056,0.8103018224364403
0.061357403728451,0.9127434063985099
0.061330523949991125,0.9672169467112729
0.06138277959495626,0.8970963152710164
0.061205887664798474,0.9991410142340252
0.0613400658198363,0.8837737188032679
0.06115073567938946,0.7765782346905894
0.06128295284026225,0.8493321766978772
0.05878631629642796,0.554607709793438
0.061352567575701004,0.9462188514371958
0.06086526777213505,0.7344918428263671
0.06136069360552931,0.9012433584715205
0.06135174928706132,0.9281229626971759
0.06130806114644938,0.9716939405637052
0.06127398845477031,0.8259459448144739
0.06131425851231806,0.8572222351975116
0.061383204346961324,0.8974985572967044
0.05691962599526652,0.43760174259293244
0.060466249495535744,0.6839161843869745
0.061374751670577724,0.8872218018091735
0.061262779907109925,0.8114664817803355
0.06136990659915031,0.8961442694086067
0.061380177570862456,0.8905502319667689
0.06137496237432824,0.8883240938154886
0.06134104464466682,0.8766518819363152
0.06131323174959721,0.8645282682481648
0.05999881604559068,0.6405078986706624
0.06091804293005125,0.7482524053468399
0.061354452761108985,0.9002827023137308
0.061173944307317873,0.7834117592596994
0.061303576166616795,0.8309929091303752
0.06136130676459171,0.9008047871670759
0.06128497849483735,0.9782756692026774
0.061386468582842586,0.9349411719193435
0.0613334548503092,0.8686622527385697
0.06138405050646751,0.9365030565578573
0.061388178739209306,0.9363330179334278
0.061384563330410584,0.9357885551998323
0.06136303810281713,0.9329867348614059
0.06128886034911959,0.9765662144824331
