result,alpha
0.05703360223145108,0.17934580697435976
0.060279897078462354,0.9369286807355108
0.05835540705957693,0.2828911348502485
0.060316383387177916,0.9261790423108401
0.0586573433044125,0.311502366535797
0.05910509992262851,0.35385006078322945
0.057950120067690694,0.24687113890914514
0.060364475124692736,0.5486308888028444
0.05593148337669846,0.10083833200539516
0.05977830175006552,0.43995547447003525
0.06075538186431417,0.6836801504055559
0.0607603963906098,0.6945382247782669
0.06075994265290364,0.6922296351762773
0.06073918554639008,0.7081122563225358
0.060708190913203904,0.743518431756839
0.06049013705777137,0.5816384467817367
0.06057345980017532,0.8322014386320896
0.060638016530766774,0.6119014259156185
0.05993599845706707,0.4622107625148367
0.06055765701888575,0.8372088458590885
0.06061892052789478,0.8092524332267612
0.0607607241519995,0.6729347689085529
0.060688462799080765,0.6295492513271287
0.060726769632794164,0.7524575262216738
0.060041925587014294,0.9959460101838954
0.060180720272374755,0.5061172067266053
0.06072639727801811,0.659889549175327
0.059568095215796694,0.41362090603418217
0.060281967326424254,0.531015128085142
0.06070391998162574,0.7735138575589781
0.06049242581332589,0.872167871837109
0.06075820685533979,0.684729524117753
0.060749549049378945,0.7028541081497347
0.06060377661388881,0.6090113480842624
0.06031485829336459,0.9265475018833885
0.05466609029714599,0.0205999631885887
0.06072433929323783,0.6538221625040681
0.06048474794703044,0.5702905120467685
0.06049236226775034,0.8698582802147599
0.06071760011772482,0.747025549781247
0.060659888471938955,0.7850397008068215
0.06075738856670017,0.6737049454731399
0.06074960925045052,0.6899950498506232
0.060756183430433826,0.7216143933409099
0.06005219321422261,0.48466152752045044
0.0592892059478641,0.37273000563415964
0.06050474808081047,0.5780689029750034
0.06072196803991844,0.6518188163356058
0.06030083144368701,0.5332072647768498
0.057011777113334355,0.17817392582541203
0.060497303214958484,0.8666575682610724
0.06074327141541473,0.7317083004308121
0.0607573885667001,0.7040101379862933
0.06065662089155401,0.6133124417524884
0.06061896846578504,0.8022243893567422
0.060756698484046315,0.6845412483345982
0.06072192456136671,0.6610536061812329
0.060702302356535724,0.7730785176857091
0.060673633268448456,0.6208281438191694
0.06057535167459142,0.8273598459578606
0.06048404337152603,0.5701656186386386
0.060756889120772956,0.6913296156065483
0.06074879653598423,0.7004967627519542
0.060715431764313384,0.7547425252294357
0.060711311335414304,0.6418213810096836
0.060750240246867405,0.7236016626690839
0.06074917780943757,0.6694732802367679
0.06052936808941704,0.5876993652970764
0.060628088928129216,0.8003917893189285
0.06018651964227022,0.5088763743654506
0.06076781450042979,0.7173774225755019
0.06072339502828171,0.7586216616527877
0.06076396386151819,0.6954848369709243
0.06076094488926188,0.7209450501047294
0.06019438480078815,0.9656918196220278
0.06044879787378555,0.8939099748413488
0.06057292133503507,0.8321441700022574
0.06071432138899331,0.6376325356321781
0.06057224908973588,0.5991250814259027
0.06072935604920262,0.7381381448591791
0.060352908715106894,0.5431867720223506
0.06075807530484996,0.7127088164353095
0.060759246996076426,0.721353423023103
0.06069876721583245,0.7798611172779384
0.06076114555950048,0.720943264146908
0.060734508814996,0.7338744703926098
0.0607553617972903,0.6759795688142937
0.06070577506649841,0.6338188888815265
0.06072072499927362,0.7619269759729983
0.06065117603907983,0.7926441857895434
0.0607693919914721,0.7161276393044346
0.06076795608443148,0.7160682262637666
0.06074307966385351,0.7067516554847417
0.06061077443104235,0.8152049956582875
0.06072322891791741,0.7407293779884762
0.06053758776535676,0.8528238276609018
0.060707877644664926,0.6574640607109401
0.060756183430433826,0.7216088095387635
0.060719954648524435,0.7581978755902727
0.060748196754937735,0.682194048322318
