result,alpha
0.06024117106691732,0.7304681487535898
0.05722460462388628,0.16161739379236972
0.06018706591125315,0.8573225586578085
0.05734681056952251,0.1706087356471101
0.059448759969407,0.4581752683051836
0.059960383235560244,0.5903508181733758
0.058302694332402,0.2712107800902216
0.056662626505861007,0.11317147375909309
0.060256864594410285,0.7958206567331023
0.059714709351454155,0.521982728978947
0.06003182629983954,0.9898821216761603
0.060223543301291246,0.7188954696811982
0.060289389895582864,0.7505501949439898
0.06002139144743256,0.9986657010586796
0.06026277433293707,0.7891335621749587
0.060125132386613954,0.6505898098304665
0.059217766228089,0.4115147664446397
0.060189053661449825,0.8706546681493104
0.05894384243372699,0.3608876845734242
0.06001038691451466,0.6085964282301821
0.06016751728550964,0.904496063984015
0.060266046372660774,0.7593644723628292
0.06026069516629823,0.784941681325963
0.060241712876561465,0.7152182328332899
0.05971491894037006,0.518923874221457
0.0601375460705404,0.9201599016691749
0.05508340412533225,0.0021767155843362973
0.0602625669736904,0.799087366743428
0.06013615252721696,0.6576099532331138
0.06024044085021577,0.7301402848294427
0.0598595219143028,0.5572279523723771
0.060258644985360474,0.8053637808471228
0.060244378446231026,0.8201355831887359
0.060189737055095734,0.6763316905620462
0.06026615116711874,0.7632467003956732
0.060140755679523344,0.9143953142358864
0.06025406190007791,0.7659957324152793
0.06017807254005995,0.8665619923686199
0.05996818150399909,0.6009966265438011
0.06022356894248841,0.693183929086713
0.06010321139271645,0.9551079829218992
0.060210732736226256,0.8389435207561112
0.060271847972225547,0.7561968769585619
0.060249843365728646,0.7360130338280875
0.060261026272191896,0.7641529066108254
0.06013944909330329,0.6589578784076322
0.059525129488043775,0.47254697088224
0.0601949901560084,0.8575574809786691
0.05988101592652588,0.5645529925155293
0.06008249330541603,0.6332041772880754
0.05845342666728941,0.29283185508106585
0.060283183611036954,0.7513017664822161
0.06024531267767504,0.7297986933489868
0.06026552574487508,0.7589447354526934
0.060284419962673634,0.7526488270606086
0.06022299480263909,0.6926861745733768
0.06017813385596606,0.884443498407249
0.0602417385177589,0.8290212482951198
0.060116288403264995,0.9433870258519541
0.060011493945330965,0.614929066034386
0.06024882663651982,0.7041256137816986
0.06027503194001128,0.7414750710031865
